formatted_created_at,neg,neu,pos,compound
2022-01-22 17:18:00,0.43,0.456,0.114,-0.8519
2022-01-22 17:18:00,0.43,0.456,0.114,-0.8519
2022-01-22 17:18:00,0.43,0.456,0.114,-0.8519
2022-01-22 08:05:00,0.339,0.316,0.345,0.0516
2022-01-21 17:17:00,0.43,0.456,0.114,-0.8519
2022-01-21 08:27:00,0.219,0.565,0.216,-0.2732
2022-01-21 07:01:00,0.05,0.854,0.096,0.3197
2022-01-20 23:33:00,0.262,0.502,0.236,-0.4939
2022-01-20 08:28:00,0.151,0.732,0.117,-0.1779
2022-01-20 00:09:00,0.11,0.674,0.216,0.4588
2022-01-19 18:51:00,0.189,0.549,0.262,0.0516
2022-01-19 16:52:00,0.415,0.505,0.08,-0.891
2022-01-19 16:45:00,0.27,0.656,0.073,-0.8176
2022-01-19 16:33:00,0.147,0.711,0.142,-0.0258
2022-01-19 15:58:00,0.0,0.549,0.451,0.9066
2022-01-19 15:49:00,0.256,0.579,0.165,-0.2732
2022-01-19 15:28:00,0.371,0.629,0.0,-0.7096
2022-01-19 15:17:00,0.435,0.476,0.089,-0.8979
2022-01-19 15:14:00,0.162,0.733,0.105,-0.2732
2022-01-19 15:09:00,0.145,0.561,0.294,0.4939
2022-01-19 15:08:00,0.391,0.491,0.119,-0.9231
2022-01-19 15:07:00,0.162,0.742,0.096,-0.34
2022-01-19 14:40:00,0.205,0.59,0.205,-0.0
2022-01-19 14:36:00,0.111,0.754,0.136,0.25
2022-01-17 21:28:00,0.0,0.763,0.237,0.4215
2022-01-17 14:31:00,0.164,0.641,0.195,0.0571
2022-01-15 14:31:00,0.232,0.387,0.38,0.8402
2022-01-09 06:23:00,0.098,0.412,0.49,0.9074
2022-01-08 08:46:00,0.137,0.732,0.132,-0.0258
2022-01-04 03:06:00,0.317,0.545,0.139,-0.3818
2022-01-02 22:16:00,0.342,0.57,0.089,-0.7906
2022-01-02 16:13:00,0.0,1.0,0.0,0.0
2022-01-02 04:20:00,0.365,0.413,0.222,-0.6705
2022-01-02 02:35:00,0.0,0.712,0.288,0.5334
2022-01-01 10:20:00,0.382,0.618,0.0,-0.9217
2021-12-31 21:40:00,0.377,0.553,0.07,-0.9042
2021-12-31 19:23:00,0.094,0.456,0.45,0.8934
2021-12-30 22:13:00,0.0,0.668,0.332,0.8149
2021-12-30 15:03:00,0.087,0.556,0.358,0.8316
2021-12-30 01:22:00,0.051,0.508,0.441,0.9509
2021-12-29 20:48:00,0.277,0.723,0.0,-0.609
2021-12-29 14:40:00,0.135,0.865,0.0,-0.5994
2021-12-29 07:54:00,0.0,0.624,0.376,0.8872
2021-12-29 01:55:00,0.11,0.744,0.146,0.3008
2021-12-28 22:35:00,0.079,0.676,0.245,0.7096
2021-12-28 21:04:00,0.106,0.684,0.209,0.4019
2021-12-28 20:03:00,0.096,0.58,0.324,0.7717
2021-12-27 22:34:00,0.0,0.814,0.186,0.6908
2021-12-27 21:14:00,0.183,0.473,0.343,0.4019
2021-12-27 20:21:00,0.189,0.671,0.14,-0.3094
2021-12-23 19:00:00,0.447,0.333,0.22,-0.9118
2021-12-20 20:19:00,0.389,0.429,0.182,-0.7783
2021-12-19 22:10:00,0.0,0.828,0.172,0.6369
2021-12-18 05:39:00,0.141,0.726,0.133,-0.0516
2021-12-15 13:31:00,0.377,0.446,0.176,-0.8204
2021-12-15 08:38:00,0.377,0.364,0.259,-0.2263
2021-12-15 08:00:00,0.377,0.364,0.259,-0.2263
2021-12-14 20:13:00,0.331,0.309,0.36,0.25
2021-12-14 00:12:00,0.196,0.595,0.208,0.34
2021-12-13 17:34:00,0.164,0.529,0.307,0.4019
2021-12-13 12:58:00,0.129,0.483,0.389,0.8271
2021-12-13 03:24:00,0.218,0.719,0.063,-0.7326
2021-12-12 08:44:00,0.335,0.313,0.351,0.128
2021-12-10 23:56:00,0.091,0.491,0.418,0.9322
2021-12-10 13:31:00,0.365,0.413,0.222,-0.6705
2021-12-10 02:58:00,0.107,0.742,0.151,0.3818
2021-12-08 02:49:00,0.508,0.492,0.0,-0.4767
2021-12-05 20:05:00,0.0,1.0,0.0,0.0
2021-12-05 15:30:00,0.434,0.513,0.053,-0.939
2021-12-04 03:47:00,0.384,0.332,0.285,-0.5563
2021-12-03 23:51:00,0.316,0.354,0.33,0.128
2021-12-03 05:40:00,0.123,0.789,0.088,-0.2732
2021-12-02 01:39:00,0.156,0.611,0.233,0.34
2021-11-29 22:16:00,0.397,0.523,0.08,-0.91
2021-11-25 03:42:00,0.1,0.419,0.481,0.8957
2021-11-21 17:03:00,0.0,1.0,0.0,0.0
2021-11-20 19:34:00,0.377,0.393,0.23,-0.6705
2021-11-20 14:04:00,0.439,0.255,0.306,-0.8316
2021-11-17 00:46:00,0.0,0.885,0.115,0.0772
2021-11-15 18:24:00,0.218,0.782,0.0,-0.5994
2021-11-15 17:04:00,0.432,0.568,0.0,-0.9432
2021-11-15 16:42:00,0.286,0.714,0.0,-0.7506
2021-11-15 15:06:00,0.131,0.421,0.449,0.7783
2021-11-15 06:49:00,0.0,0.702,0.298,0.8908
2021-11-14 22:43:00,0.201,0.578,0.221,0.1103
2021-11-13 04:41:00,0.193,0.49,0.317,0.5859
2021-11-13 00:27:00,0.0,0.667,0.333,0.5423
2021-11-12 22:59:00,0.0,0.533,0.467,0.7906
2021-11-12 21:59:00,0.055,0.621,0.324,0.8316
2021-11-12 20:15:00,0.144,0.67,0.186,0.2023
2021-11-12 18:03:00,0.216,0.563,0.221,0.0258
2021-11-12 13:25:00,0.18,0.59,0.23,0.128
2021-11-07 08:56:00,0.212,0.438,0.35,0.7184
2021-11-07 05:17:00,0.353,0.588,0.059,-0.8591
2021-11-06 19:30:00,0.198,0.676,0.126,-0.3818
2021-11-03 22:54:00,0.193,0.807,0.0,-0.7351
2021-11-01 19:46:00,0.116,0.801,0.083,-0.2732
2021-11-01 04:01:00,0.361,0.639,0.0,-0.8625
2021-10-25 03:35:00,0.0,0.781,0.219,0.4215
2021-10-24 13:51:00,0.302,0.698,0.0,-0.5994
2021-10-20 22:52:00,0.29,0.419,0.29,-0.0
2021-10-18 23:09:00,0.237,0.763,0.0,-0.4215
2021-10-18 12:28:00,0.252,0.748,0.0,-0.6597
2021-10-17 21:09:00,0.0,0.746,0.254,0.7783
2021-10-16 01:12:00,0.141,0.859,0.0,-0.4215
2021-10-15 15:54:00,0.23,0.719,0.05,-0.8176
2021-10-14 00:46:00,0.28,0.561,0.159,-0.5505
2021-10-10 04:02:00,0.0,1.0,0.0,0.0
2021-10-09 16:51:00,0.267,0.349,0.384,0.6908
2021-10-08 22:54:00,0.308,0.604,0.088,-0.8074
2021-10-08 15:21:00,0.514,0.486,0.0,-0.9412
2021-10-07 09:35:00,0.299,0.701,0.0,-0.8689
2021-10-07 07:36:00,0.124,0.603,0.273,0.5716
2021-10-06 21:50:00,0.13,0.741,0.13,0.0
2021-10-06 21:41:00,0.124,0.752,0.124,0.0
2021-09-29 14:58:00,0.0,0.887,0.113,0.4215
2021-09-28 04:24:00,0.174,0.457,0.37,0.8225
2021-09-25 16:42:00,0.118,0.606,0.276,0.4951
2021-09-22 11:08:00,0.352,0.46,0.188,-0.6486
2021-09-22 11:06:00,0.343,0.448,0.209,-0.6705
2021-09-21 21:11:00,0.225,0.536,0.239,-0.128
2021-09-21 19:10:00,0.209,0.651,0.14,-0.128
2021-09-20 19:53:00,0.159,0.671,0.171,0.0516
2021-09-17 03:06:00,0.429,0.379,0.192,-0.8558
2021-09-16 00:42:00,0.307,0.693,0.0,-0.4767
2021-09-14 09:01:00,0.357,0.434,0.21,-0.7964
2021-09-12 17:52:00,0.081,0.625,0.294,0.802
2021-09-11 15:52:00,0.3,0.351,0.349,0.2732
2021-09-11 15:18:00,0.273,0.559,0.168,-0.3612
2021-09-09 13:13:00,0.275,0.479,0.246,0.128
2021-09-08 20:51:00,0.134,0.54,0.326,0.8176
2021-09-07 16:32:00,0.278,0.722,0.0,-0.7433
2021-09-07 12:07:00,0.3,0.452,0.248,-0.3822
2021-09-06 09:46:00,0.153,0.621,0.226,0.3818
2021-09-05 13:44:00,0.328,0.277,0.394,0.2732
2021-09-03 14:27:00,0.365,0.476,0.159,-0.8779
2021-09-03 01:59:00,0.078,0.52,0.402,0.8818
2021-09-02 22:33:00,0.229,0.53,0.242,-0.1017
2021-09-02 19:53:00,0.046,0.619,0.336,0.8685
2021-09-01 00:26:00,0.203,0.557,0.24,0.0772
2021-08-31 18:02:00,0.154,0.846,0.0,-0.4767
2021-08-31 17:51:00,0.129,0.625,0.246,0.4215
2021-08-30 15:05:00,0.0,0.876,0.124,0.5267
2021-08-30 08:47:00,0.111,0.794,0.095,-0.1027
2021-08-29 22:47:00,0.237,0.763,0.0,-0.7351
2021-08-29 19:39:00,0.0,0.847,0.153,0.5719
2021-08-29 16:51:00,0.0,1.0,0.0,0.0
2021-08-29 16:23:00,0.13,0.87,0.0,-0.0516
2021-08-29 15:58:00,0.098,0.831,0.071,-0.2732
2021-08-29 14:18:00,0.181,0.819,0.0,-0.6486
2021-08-29 11:01:00,0.161,0.76,0.079,-0.4019
2021-08-29 04:29:00,0.418,0.479,0.104,-0.9153
2021-08-29 04:23:00,0.0,0.743,0.257,0.7845
2021-08-29 04:17:00,0.0,0.828,0.172,0.4404
2021-08-29 04:10:00,0.193,0.427,0.38,0.6898
2021-08-29 03:57:00,0.467,0.43,0.102,-0.7126
2021-08-29 03:54:00,0.093,0.721,0.186,0.4767
2021-08-29 01:05:00,0.0,0.696,0.304,0.5423
2021-08-29 00:56:00,0.0,1.0,0.0,0.0
2021-08-29 00:44:00,0.095,0.767,0.138,0.1027
2021-08-29 00:01:00,0.0,1.0,0.0,0.0
2021-08-28 23:20:00,0.0,1.0,0.0,0.0
2021-08-28 21:23:00,0.291,0.448,0.261,-0.0516
2021-08-28 20:42:00,0.184,0.48,0.336,0.4404
2021-08-28 20:02:00,0.0,1.0,0.0,0.0
2021-08-28 19:39:00,0.0,1.0,0.0,0.0
2021-08-28 19:37:00,0.219,0.781,0.0,-0.4215
2021-08-28 18:08:00,0.234,0.635,0.13,-0.4767
2021-08-28 18:06:00,0.377,0.623,0.0,-0.8979
2021-08-28 18:02:00,0.0,0.667,0.333,0.5423
2021-08-28 17:54:00,0.0,0.844,0.156,0.1695
2021-08-28 17:34:00,0.306,0.694,0.0,-0.6597
2021-08-28 17:11:00,0.311,0.533,0.156,-0.5423
2021-08-28 16:36:00,0.0,1.0,0.0,0.0
2021-08-28 16:33:00,0.159,0.718,0.123,-0.1779
2021-08-28 16:27:00,0.0,0.524,0.476,0.875
2021-08-28 15:46:00,0.239,0.566,0.195,-0.1027
2021-08-28 15:32:00,0.3,0.565,0.134,-0.5719
2021-08-28 15:28:00,0.182,0.341,0.477,0.5574
2021-08-28 15:11:00,0.0,1.0,0.0,0.0
2021-08-28 15:07:00,0.0,1.0,0.0,0.0
2021-08-28 15:06:00,0.0,1.0,0.0,0.0
2021-08-28 15:06:00,0.301,0.613,0.086,-0.7906
2021-08-28 15:00:00,0.0,1.0,0.0,0.0
2021-08-28 14:48:00,0.357,0.463,0.18,-0.7579
2021-08-28 14:44:00,0.152,0.482,0.365,0.8126
2021-08-28 14:27:00,0.0,1.0,0.0,0.0
2021-08-28 14:21:00,0.181,0.819,0.0,-0.4767
2021-08-28 14:11:00,0.0,1.0,0.0,0.0
2021-08-28 13:58:00,0.0,0.603,0.397,0.9382
2021-08-28 13:21:00,0.0,0.714,0.286,0.6369
2021-08-28 12:59:00,0.275,0.725,0.0,-0.2263
2021-08-28 12:45:00,0.15,0.85,0.0,-0.3182
2021-08-28 12:20:00,0.164,0.688,0.148,-0.0772
2021-08-28 12:15:00,0.088,0.649,0.263,0.7096
2021-08-28 12:10:00,0.0,0.821,0.179,0.2924
2021-08-28 11:50:00,0.326,0.512,0.163,-0.5423
2021-08-28 11:42:00,0.412,0.588,0.0,-0.7906
2021-08-28 11:17:00,0.412,0.588,0.0,-0.7906
2021-08-28 11:13:00,0.0,1.0,0.0,0.0
2021-08-28 10:42:00,0.0,1.0,0.0,0.0
2021-08-28 10:18:00,0.0,0.859,0.141,0.3182
2021-08-28 09:54:00,0.0,1.0,0.0,0.0
2021-08-28 09:14:00,0.0,0.565,0.435,0.8271
2021-08-28 08:48:00,0.118,0.665,0.218,0.5106
2021-08-28 08:45:00,0.286,0.714,0.0,-0.5267
2021-08-28 08:35:00,0.091,0.909,0.0,-0.1531
2021-08-28 07:50:00,0.0,1.0,0.0,0.0
2021-08-28 07:32:00,0.0,1.0,0.0,0.0
2021-08-28 07:00:00,0.088,0.567,0.344,0.7762
2021-08-28 06:59:00,0.065,0.444,0.492,0.891
2021-08-28 06:53:00,0.0,0.759,0.241,0.5423
2021-08-28 06:49:00,0.0,0.741,0.259,0.5423
2021-08-28 06:24:00,0.342,0.457,0.201,-0.7351
2021-08-28 06:13:00,0.096,0.679,0.225,0.3818
2021-08-28 05:13:00,0.0,0.877,0.123,0.2732
2021-08-28 04:41:00,0.0,0.676,0.324,0.7717
2021-08-28 04:37:00,0.096,0.679,0.225,0.3818
2021-08-28 04:15:00,0.0,1.0,0.0,0.0
2021-08-28 03:44:00,0.22,0.78,0.0,-0.4767
2021-08-28 01:48:00,0.146,0.704,0.15,0.0258
2021-08-27 23:46:00,0.328,0.672,0.0,-0.5994
2021-08-27 23:45:00,0.0,0.514,0.486,0.9231
2021-08-27 18:29:00,0.362,0.638,0.0,-0.8176
2021-08-27 12:03:00,0.245,0.755,0.0,-0.5994
2021-08-27 09:18:00,0.354,0.431,0.215,-0.6705
2021-08-25 19:18:00,0.278,0.484,0.237,-0.4019
2021-08-24 09:41:00,0.221,0.441,0.338,0.5859
2021-08-23 11:20:00,0.143,0.683,0.174,0.128
2021-08-22 18:31:00,0.237,0.763,0.0,-0.4767
2021-08-22 08:51:00,0.472,0.37,0.158,-0.9136
2021-08-21 02:05:00,0.0,0.761,0.239,0.7641
2021-08-20 20:38:00,0.0,1.0,0.0,0.0
2021-08-20 13:35:00,0.046,0.636,0.318,0.8555
2021-08-20 04:16:00,0.098,0.726,0.176,0.3597
2021-08-19 08:50:00,0.103,0.623,0.275,0.5719
2021-08-18 22:44:00,0.092,0.471,0.437,0.9313
2021-08-18 11:44:00,0.086,0.581,0.333,0.8692
2021-08-18 01:30:00,0.234,0.705,0.061,-0.6843
2021-08-16 21:52:00,0.123,0.476,0.401,0.7184
2021-08-14 20:15:00,0.159,0.682,0.159,0.0
2021-08-11 01:20:00,0.0,0.699,0.301,0.802
2021-08-10 23:22:00,0.164,0.599,0.237,0.4203
2021-08-10 13:09:00,0.056,0.745,0.199,0.6808
2021-08-09 20:28:00,0.377,0.393,0.23,-0.6705
2021-08-09 12:13:00,0.365,0.413,0.222,-0.6705
2021-08-07 18:47:00,0.116,0.658,0.226,0.5423
2021-08-07 18:29:00,0.141,0.556,0.303,0.4939
2021-08-07 12:59:00,0.187,0.602,0.211,0.1027
2021-08-03 21:26:00,0.284,0.58,0.136,-0.6249
2021-08-03 08:49:00,0.165,0.529,0.306,0.34
2021-07-31 07:19:00,0.394,0.606,0.0,-0.5994
2021-07-30 17:21:00,0.551,0.449,0.0,-0.926
2021-07-27 08:04:00,0.181,0.698,0.121,-0.3182
2021-07-19 01:02:00,0.141,0.541,0.318,0.4445
2021-07-17 23:41:00,0.412,0.409,0.179,-0.8779
2021-07-17 02:12:00,0.216,0.579,0.205,-0.0754
2021-07-17 01:58:00,0.0,0.686,0.314,0.8625
2021-07-14 22:19:00,0.237,0.531,0.233,-0.0258
2021-07-13 22:11:00,0.213,0.656,0.131,-0.2516
2021-07-11 20:00:00,0.0,0.737,0.263,0.6908
2021-07-11 18:50:00,0.417,0.583,0.0,-0.9529
2021-07-10 23:22:00,0.0,0.912,0.088,0.4215
2021-07-10 17:01:00,0.476,0.451,0.073,-0.9118
2021-07-09 18:09:00,0.145,0.532,0.323,0.7923
2021-07-08 19:30:00,0.302,0.445,0.253,-0.4404
2021-07-05 17:49:00,0.142,0.459,0.399,0.6808
2021-07-05 03:12:00,0.156,0.76,0.084,-0.4215
2021-07-03 18:00:00,0.087,0.673,0.24,0.4939
2021-07-03 17:01:00,0.231,0.769,0.0,-0.5994
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-07-01 22:00:00,0.319,0.402,0.279,-0.4019
2021-06-30 13:22:00,0.234,0.547,0.219,-0.1027
2021-06-27 05:05:00,0.112,0.576,0.311,0.7096
2021-06-26 19:03:00,0.476,0.451,0.073,-0.9118
2021-06-26 14:02:00,0.203,0.573,0.225,-0.128
2021-06-25 07:35:00,0.247,0.583,0.17,-0.5007
2021-06-22 12:00:00,0.395,0.462,0.144,-0.5994
2021-06-21 22:38:00,0.0,0.52,0.48,0.9545
2021-06-21 21:00:00,0.095,0.793,0.111,0.1012
2021-06-19 23:08:00,0.286,0.657,0.057,-0.8402
2021-06-14 11:55:00,0.14,0.767,0.093,-0.1027
2021-06-13 05:05:00,0.392,0.557,0.051,-0.9403
2021-06-11 05:46:00,0.087,0.49,0.423,0.9336
2021-06-10 03:51:00,0.288,0.465,0.247,-0.2263
2021-06-09 11:03:00,0.11,0.498,0.391,0.836
2021-06-05 18:40:00,0.0,1.0,0.0,0.0
2021-06-04 01:07:00,0.256,0.457,0.287,0.0516
2021-06-03 05:01:00,0.194,0.468,0.339,0.5158
2021-06-02 10:44:00,0.211,0.593,0.196,-0.1027
2021-05-31 16:08:00,0.166,0.495,0.339,0.7096
2021-05-31 02:27:00,0.09,0.552,0.358,0.8481
2021-05-31 01:51:00,0.358,0.424,0.218,-0.765
2021-05-30 15:17:00,0.335,0.313,0.351,0.128
2021-05-25 14:35:00,0.15,0.765,0.086,-0.2732
2021-05-23 16:50:00,0.0,0.797,0.203,0.4215
2021-05-16 23:34:00,0.207,0.675,0.118,-0.3313
2021-05-16 21:07:00,0.328,0.672,0.0,-0.5994
2021-05-11 20:01:00,0.234,0.599,0.168,-0.2732
2021-05-11 18:44:00,0.0,0.671,0.329,0.8834
2021-05-11 02:58:00,0.354,0.431,0.215,-0.6705
2021-05-10 17:40:00,0.328,0.53,0.143,-0.8779
2021-05-10 08:42:00,0.186,0.479,0.335,0.3612
2021-05-07 12:37:00,0.156,0.704,0.141,-0.0772
2021-05-07 08:15:00,0.102,0.594,0.304,0.7269
