Node,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Engagement
Free Flames Scout,0.0005706948209444999,1.327293222764698e-05,0.07226827227844308,0.0005706948209444999
Meloncrab,0.0011413896418889999,8.550650142575984e-07,0.0006797982425956543,0.0011413896418889999
@Serpolnbewildin,0.00028534741047224997,0.0,0.00046226280496504494,0.00028534741047224997
@NetherBro87,0.00028534741047224997,0.0,0.00046226280496504494,0.00028534741047224997
@iFireMonkey,0.0008560422314167499,1.0586519224141695e-06,0.0007704380082750749,0.0008560422314167499
Serpolnbewildin,0.00028534741047224997,0.0,0.00046226280496504494,0.00028534741047224997
MrFunJay,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
JonnyWhy49,0.0005706948209444999,6.786230271885701e-09,0.002033704849213239,0.0005706948209444999
@kidnoble,0.007133685261806249,9.263204321123982e-06,0.003636017760714579,0.007133685261806249
kidnoble,0.006848337851333999,6.087248553881474e-06,0.003076630412912336,0.006848337851333999
Utkal Today,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@utkaltoday,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
winstonco.,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@NewsBFM,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
SRIVASTAVA MANOJ,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@IndianExpress,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
aha,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@apodolan1,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
apodolan1,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
90s mania Z  retro memes,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@HistoryMuppet,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@PandasAndVidya,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
HistoryMuppet,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Li-Lin ,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
thereal2Tweezy,0.00028534741047224997,0.0,0.06524922288102,0.00028534741047224997
morethanjustblackpod,0.00028534741047224997,0.0,0.06524922288102,0.00028534741047224997
Melissa Gallegos,0.0005706948209444999,6.786230271885701e-09,0.002033704849213239,0.0005706948209444999
mattjopics,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Jack The Baptist  ,0.0005706948209444999,9.698880304579048e-05,0.0787595606604088,0.0005706948209444999
@JevonTerrill,0.00028534741047224997,0.0,0.06395134584526209,0.00028534741047224997
Gavin,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@JmanDD,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@ZhugeEX,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
JmanDD,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
SainLeron,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@DrLupo,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
DrLupo,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
EllieCat ,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Winston Fisher,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Soushi,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@litdesu,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
litdesu,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Jazzynupe.Xbox,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@adamxantium1,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
adamxantium1,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Remy Jackson,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Nick Streiff,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@WCCO,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
"Jason Hurley/SF=30,871,139 MIN=19,976,963",0.00028534741047224997,0.0,0.0006797982425956543,0.00028534741047224997
@ChadwickBoseman,0.0025681266942502497,1.4658257387273116e-06,0.0012840633471251249,0.0025681266942502497
eri IN,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@hwanghanvely,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
hwanghanvely,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Aaron Schiffman,0.0014267370523612499,4.071738163131421e-07,0.0007133685261806249,0.0014267370523612499
@DanersMcGuinn,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@Knottyorchid12,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@ManneXclusiv,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@ava,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
DanersMcGuinn,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
Beauty by Kimaaa,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@tajiareed,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
tajiareed,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
lesliew,0.0005706948209444999,4.8474042832079555e-05,0.04419350900090686,0.0005706948209444999
netflix,0.0005706948209444999,2.0358690815657104e-08,0.03911551202209363,0.0005706948209444999
Chris Bamsey,0.00028534741047224997,0.0,0.06524922288102,0.00028534741047224997
Cleveland against the World,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@NBAonTNT,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@KingJames,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
NBAonTNT,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
carleazy,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@chadwickbosemans,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
"Rudy Mondragn, PhD",0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@espn,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
espn,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Leah Uko,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@ABCNews4,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
MadKingGucci,0.00028534741047224997,0.0,0.06524922288102,0.00028534741047224997
Tyrone Shaw,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@DredHeadDre,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
DredHeadDre,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
NOTgoinBack,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@JudiLee49041468,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@BradyBenson15,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@BubbaWallace,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
JudiLee49041468,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Barbara,0.0039948637466115,4.763933650863762e-06,0.0019223404494972628,0.0039948637466115
@THEAndyHarris,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@DillosDiz,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@itwars,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@nathanielhardy,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@LozzaBean12,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@MariamSkywalker,0.0005706948209444999,1.1400866856767977e-06,0.0012174822846815999,0.0005706948209444999
@DarthHamill,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@funkodisneyguy,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@Carolkneece,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@ade8090,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@MickeyMoments26,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@disneypicaday,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
@37DisneyStreet,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
THEAndyHarris,0.00028534741047224997,0.0,0.0010742490747190586,0.00028534741047224997
Tyr,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Elohiniar,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
Backseat Baebeh,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@CrownAndJoke,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@bluray381,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
CrownAndJoke,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Iran P Rivera,0.00028534741047224997,0.0,0.06524922288102,0.00028534741047224997
Mousey ( ),0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@Frostaltered,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@laurenmoran,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@ticcytx,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Frostaltered,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Ernesto Ochoa,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
ThePopCultureDude (Daniel),0.0054216007989727494,0.001917142091671754,0.07908244026487314,0.0054216007989727494
@VOColleen,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@iamtikasumpter,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@Lisalisejam,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@LeeMajdoub,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@EmmaFuhrmann,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@ChrisEvans,0.0017120844628334998,0.0002992665364472171,0.06555543332904162,0.0017120844628334998
@prattprattpratt,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@AliciaF18101040,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
@Spidermansweb,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
VOColleen,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
iamtikasumpter,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
Lisalisejam,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
LeeMajdoub,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
EmmaFuhrmann,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
ChrisEvans,0.0014267370523612499,0.00011822426269460839,0.06420473892650966,0.0014267370523612499
prattprattpratt,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
AliciaF18101040,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
Spidermansweb,0.00028534741047224997,0.0,0.06416406117950625,0.00028534741047224997
Milky Way,0.0005706948209444999,7.769519109738714e-07,0.0787595606604088,0.0005706948209444999
Dan Mitchinson,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@KCBSRadio,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
NYR Fan,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@Eheppner31,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Eheppner31,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Mark Renshaw,0.00028534741047224997,0.0,0.07461088502750027,0.00028534741047224997
@MarvelStudios,0.027393351405335997,0.030462741963702415,0.095576218062242,0.027393351405335997
Nishant Thelakkat,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@chadwickbosman,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
Adri Mrno,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@jackiecrvnts,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
jackiecrvnts,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
CyberKnightMiky (Michael Lindstrm),0.0005706948209444999,7.769519109738714e-07,0.0787595606604088,0.0005706948209444999
GearMagiBeginning The Ritual,0.0005706948209444999,1.4251083570959972e-07,0.04716770102541919,0.0005706948209444999
@vicious696,0.0008560422314167499,0.0006290631875129889,0.054754315098575757,0.0008560422314167499
vicious696,0.0005706948209444999,4.8351890687185626e-05,0.05470994668874505,0.0005706948209444999
BlackWomenRock ,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@redsoxfan426,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@Sancann42,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
redsoxfan426,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Ben Riegel,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
c,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@ILikeShieldMore,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@samkelly66,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@Co1azo,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
ILikeShieldMore,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Hugo R.,0.0014267370523612499,1.0586519224141695e-06,0.0007704380082750749,0.0014267370523612499
@headgeek666,0.00028534741047224997,0.0,0.0005024595706141793,0.00028534741047224997
@SSonicxgamerd,0.00028534741047224997,0.0,0.0005024595706141793,0.00028534741047224997
@EvelKneidel,0.0008560422314167499,8.279200931700555e-07,0.0007704380082750749,0.0008560422314167499
headgeek666,0.00028534741047224997,0.0,0.0005024595706141793,0.00028534741047224997
SSonicxgamerd,0.00028534741047224997,0.0,0.0005024595706141793,0.00028534741047224997
John Lennon,0.0005706948209444999,4.8474042832079555e-05,0.04419350900090686,0.0005706948209444999
JXx,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@Jennife71500930,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@H34TH3R1D,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Jennife71500930,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Crystal Rain Barron,0.0005706948209444999,0.0001157812025984342,0.078820858110091,0.0005706948209444999
@marvel,0.0014267370523612499,0.00029398084700594455,0.06765193725063673,0.0014267370523612499
Mr Targaryen,0.0005706948209444999,4.201685595074543e-06,0.06077104714323623,0.0005706948209444999
Martine Somsen ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@AmandiOnAir,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
AmandiOnAir,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
G.J Lion USA,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@Dadjipi,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@realbakypopile,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Dadjipi,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Liz Fran,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
,0.029390783278641745,0.034735818770866546,0.10504338137088362,0.029390783278641745
@ewwitsjuli,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
ewwitsjuli,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
RatKing,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@jexnghansbby,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
